lat,lon,price,beds,price_per_bed,price_per_bed_scale
40.868679,-73.919724,2300,2,1150,115
40.867943,-73.92263,1750,1,1750,175
40.725315,-73.988983,2800,1,2800,280
40.72414,-74.003365,4295,1,4295,429.5
40.724514,-74.002914,4908,3,1636,163.6
40.798435,-73.962471,3300,2,1650,165
40.734615,-73.998032,2695,1,2695,269.5
40.778706,-73.977188,2690,1,2690,269
40.864735,-73.922005,1895,2,948,94.8
40.748508,-73.975868,7100,3,2367,236.7
40.748508,-73.975868,5200,1,5200,520
40.821892,-73.956497,3795,4,949,94.9
40.725254,-73.99752,12000,1,12000,1200
40.634144,-74.017807,9500,4,2375,237.5
40.734196,-73.975861,6494,2,3247,324.7
40.812531,-73.95179,2850,2,1425,142.5
40.723595,-73.982605,4295,2,2148,214.8
40.732872,-73.990799,5100,1,5100,510
40.732872,-73.990799,6000,1,6000,600
40.732872,-73.990799,5100,1,5100,510
40.732872,-73.990799,7400,2,3700,370
40.725044,-73.989174,3200,2,1600,160
40.775784,-73.961594,2950,1,2950,295
40.730499,-73.993073,5500,1,5500,550
40.867851,-73.926025,1875,1,1875,187.5
40.863426,-73.927185,1775,1,1775,177.5
40.734417,-73.99807,3750,2,1875,187.5
40.80711,-73.944267,2575,1,2575,257.5
40.80711,-73.944267,4800,3,1600,160
40.80711,-73.944267,3450,2,1725,172.5
40.80711,-73.944267,3000,1,3000,300
40.742363,-73.992386,7650,2,3825,382.5
40.742363,-73.992386,5295,1,5295,529.5
40.785252,-73.971947,4000,2,2000,200
40.820862,-73.95507,3175,3,1058,105.8
40.820862,-73.95507,3495,3,1165,116.5
40.823959,-73.952728,3450,4,863,86.3
40.827202,-73.950432,3285,4,821,82.1
40.847393,-73.935577,2600,2,1300,130
40.860844,-73.928856,2700,3,900,90
40.760788,-73.998817,4625,2,2313,231.3
40.76099,-73.998695,2945,1,2945,294.5
40.73082,-74.009247,4812,1,4812,481.2
40.73082,-74.009247,4364,1,4364,436.4
40.73082,-74.009247,4328,1,4328,432.8
40.73082,-74.009247,4328,1,4328,432.8
40.73082,-74.009247,4856,1,4856,485.6
40.73082,-74.009247,4440,1,4440,444
40.73082,-74.009247,4445,1,4445,444.5
40.73082,-74.009247,4398,1,4398,439.8
40.73082,-74.009247,4451,1,4451,445.1
40.829334,-73.949188,2995,3,998,99.8
40.838074,-73.942535,2350,2,1175,117.5
40.851295,-73.932671,2795,4,699,69.9
40.770771,-73.991791,4550,1,4550,455
40.770771,-73.991791,4500,1,4500,450
40.770771,-73.991791,4650,1,4650,465
40.822849,-73.953949,2900,4,725,72.5
40.851158,-73.932564,2500,3,833,83.3
40.868908,-73.919868,1800,1,1800,180
40.822376,-73.954292,3350,4,838,83.8
40.727478,-73.978905,2500,1,2500,250
40.805828,-73.9664,2850,1,2850,285
40.824036,-73.952652,3995,4,999,99.9
40.824036,-73.952652,3800,4,950,95
40.824036,-73.952652,3500,4,875,87.5
40.824928,-73.952599,3550,4,888,88.8
40.834019,-73.946144,2842,4,711,71.1
40.842693,-73.939568,2225,1,2225,222.5
40.842693,-73.939568,2025,1,2025,202.5
40.842693,-73.939568,2250,1,2250,225
40.842693,-73.939568,2050,1,2050,205
40.761532,-73.998779,5000,1,5000,500
40.761532,-73.998779,5800,1,5800,580
40.761532,-73.998779,3600,1,3600,360
40.761532,-73.998779,3575,1,3575,357.5
40.761532,-73.998779,3350,1,3350,335
40.761532,-73.998779,4400,1,4400,440
40.761532,-73.998779,4050,1,4050,405
40.761532,-73.998779,4900,1,4900,490
40.761532,-73.998779,8500,2,4250,425
40.761532,-73.998779,7400,2,3700,370
40.821514,-73.955002,4495,5,899,89.9
40.821514,-73.955002,4500,5,900,90
40.770607,-73.992493,5510,2,2755,275.5
40.770607,-73.992493,4390,1,4390,439
40.727444,-73.978821,2850,1,2850,285
40.83667,-73.943314,2660,1,2660,266
40.83073,-73.948631,2175,1,2175,217.5
40.845238,-73.937546,2400,2,1200,120
40.786304,-73.953827,4350,4,1088,108.8
40.822388,-73.951317,2895,3,965,96.5
40.800297,-73.951271,4475,2,2238,223.8
40.716061,-73.998528,1800,1,1800,180
40.863487,-73.922562,2300,2,1150,115
40.734108,-73.998344,5995,1,5995,599.5
40.82077,-73.945953,2400,1,2400,240
40.824108,-73.952827,1795,1,1795,179.5
40.826519,-73.950661,1878,1,1878,187.8
40.831005,-73.948181,3350,4,838,83.8
40.8386,-73.942696,2175,2,1088,108.8
40.8386,-73.942696,2047,2,1024,102.4
40.761074,-73.998894,4450,1,4450,445
40.760967,-73.999062,5510,2,2755,275.5
40.821873,-73.955261,2500,1,2500,250
40.828857,-73.949707,2800,3,933,93.3
40.828499,-73.949394,3300,3,1100,110
40.84322,-73.938911,2495,3,832,83.2
40.849152,-73.935104,2250,2,1125,112.5
40.821602,-73.955208,2300,2,1150,115
40.864922,-73.92411,2195,2,1098,109.8
40.855686,-73.937035,3100,4,775,77.5
40.820728,-73.955856,1750,1,1750,175
40.821262,-73.955513,2725,3,908,90.8
40.850849,-73.933342,2350,2,1175,117.5
40.791363,-73.976425,16000,5,3200,320
40.864788,-73.92437,1750,1,1750,175
40.865059,-73.924194,2195,2,1098,109.8
40.83876,-73.942741,2400,2,1200,120
40.83876,-73.942741,3000,3,1000,100
40.838802,-73.942589,2400,2,1200,120
40.727245,-73.978348,3599,1,3599,359.9
40.723469,-73.981049,2195,1,2195,219.5
40.723568,-73.981079,4195,2,2098,209.8
40.723568,-73.981079,4195,2,2098,209.8
40.723469,-73.981049,3295,2,1648,164.8
40.723755,-73.982315,7950,4,1988,198.8
40.723446,-74.000648,12000,2,6000,600
40.798725,-73.962379,4000,3,1333,133.3
40.732582,-73.974869,6790,3,2263,226.3
40.724026,-73.980774,4850,3,1617,161.7
40.825481,-73.952805,3000,1,3000,300
40.831238,-73.94873,3200,3,1067,106.7
40.831238,-73.94873,2400,2,1200,120
40.843327,-73.93969,2650,2,1325,132.5
40.843327,-73.93969,2150,1,2150,215
40.843994,-73.939133,4300,5,860,86
40.727215,-73.978264,1950,1,1950,195
40.843994,-73.939133,1794,1,1794,179.4
40.844219,-73.939423,2500,2,1250,125
40.767181,-73.995178,2500,1,2500,250
40.823051,-73.954193,2350,2,1175,117.5
40.73201,-73.975708,4075,1,4075,407.5
40.82309,-73.954544,2350,2,1175,117.5
40.771431,-73.992966,3650,1,3650,365
40.771431,-73.992966,7000,2,3500,350
40.771431,-73.992966,7995,2,3998,399.8
40.771431,-73.992966,5250,1,5250,525
40.771431,-73.992966,10500,4,2625,262.5
40.771431,-73.992966,11995,3,3998,399.8
40.771431,-73.992966,4650,1,4650,465
40.771431,-73.992966,3295,1,3295,329.5
40.771431,-73.992966,4650,1,4650,465
40.771431,-73.992966,4400,1,4400,440
40.761082,-73.994186,3800,2,1900,190
40.744499,-73.972473,9467,2,4734,473.4
40.744499,-73.972473,11480,3,3827,382.7
40.744499,-73.972473,5576,1,5576,557.6
40.744499,-73.972473,6660,2,3330,333
40.744499,-73.972473,7181,1,7181,718.1
40.744499,-73.972473,4534,1,4534,453.4
40.744499,-73.972473,4982,1,4982,498.2
40.744499,-73.972473,9467,2,4734,473.4
40.744499,-73.972473,9117,2,4559,455.9
40.806892,-73.966637,3300,2,1650,165
40.830898,-73.949249,3508,3,1169,116.9
40.830482,-73.948555,3699,2,1850,185
40.830482,-73.948555,3000,2,1500,150
40.83543,-73.946785,1795,1,1795,179.5
40.723324,-73.980721,3450,1,3450,345
40.719509,-73.985138,3650,2,1825,182.5
40.775471,-73.979599,4400,2,2200,220
40.705627,-74.008774,5571,2,2786,278.6
40.705627,-74.008774,3875,1,3875,387.5
40.705627,-74.008774,3975,1,3975,397.5
40.705627,-74.008774,6130,1,6130,613
40.705627,-74.008774,3550,1,3550,355
40.705627,-74.008774,3795,1,3795,379.5
40.705627,-74.008774,4225,1,4225,422.5
40.705627,-74.008774,5500,2,2750,275
40.745045,-73.971611,5250,2,2625,262.5
40.745045,-73.971611,4850,2,2425,242.5
40.745045,-73.971611,3500,1,3500,350
40.745045,-73.971611,3500,1,3500,350
40.818207,-73.937866,1875,1,1875,187.5
40.844791,-73.939392,3150,3,1050,105
40.837433,-73.936737,2600,3,867,86.7
40.726788,-73.978111,5500,3,1833,183.3
40.820709,-73.957504,1599,1,1599,159.9
40.723961,-73.97982,5695,3,1898,189.8
40.725819,-73.978699,4395,3,1465,146.5
40.726604,-73.977989,3295,1,3295,329.5
40.866516,-73.922607,1910,1,1910,191
40.866356,-73.922691,2437,2,1219,121.9
40.8587,-73.928902,1600,1,1600,160
40.8587,-73.928902,1880,1,1880,188
40.8587,-73.928902,2595,3,865,86.5
40.724094,-74.002983,2850,1,2850,285
40.784771,-73.972771,6100,4,1525,152.5
40.856693,-73.930801,2395,2,1198,119.8
40.856064,-73.935852,2200,1,2200,220
40.7593,-73.976372,9500,2,4750,475
40.761967,-73.994179,2426,1,2426,242.6
40.729111,-73.976845,5106,2,2553,255.3
40.835651,-73.947319,3350,3,1117,111.7
40.844578,-73.939949,2300,2,1150,115
40.730259,-73.977051,5067,2,2534,253.4
40.720249,-74.009529,16000,1,16000,1600
40.859917,-73.928833,2600,3,867,86.7
40.709488,-74.008652,4750,2,2375,237.5
40.871433,-73.917633,2200,1,2200,220
40.871433,-73.917633,2200,1,2200,220
40.863441,-73.922134,1700,1,1700,170
40.867748,-73.925667,2682,3,894,89.4
40.867748,-73.925667,2999,3,1000,100
40.867748,-73.925667,2377,2,1189,118.9
40.867748,-73.925667,3175,4,794,79.4
40.799137,-73.962219,2495,1,2495,249.5
40.799778,-73.961464,3900,2,1950,195
40.792389,-73.97493,8400,2,4200,420
40.792389,-73.97493,3900,1,3900,390
40.792389,-73.97493,9300,3,3100,310
40.854561,-73.932358,2450,2,1225,122.5
40.854561,-73.932358,1995,1,1995,199.5
40.854801,-73.931854,1975,1,1975,197.5
40.760818,-73.991249,7295,4,1824,182.4
40.743744,-73.986351,4650,1,4650,465
40.743744,-73.986351,4800,2,2400,240
40.703545,-74.01091,4600,2,2300,230
40.829288,-73.941002,1911,1,1911,191.1
40.865749,-73.923714,2750,3,917,91.7
40.856289,-73.935684,3500,3,1167,116.7
40.7332,-74.00827,4490,1,4490,449
40.818829,-73.937408,2125,2,1063,106.3
40.837246,-73.946037,2750,4,688,68.8
40.79285,-73.974731,8000,2,4000,400
40.79285,-73.974731,6795,2,3398,339.8
40.79285,-73.974731,11500,3,3833,383.3
40.79285,-73.974731,9095,3,3032,303.2
40.718037,-73.982986,2100,1,2100,210
40.778206,-73.977951,2870,1,2870,287
40.705631,-74.00827,4000,1,4000,400
40.705631,-74.00827,6700,2,3350,335
40.82299,-73.945076,2499,2,1250,125
40.793171,-73.975136,7350,4,1838,183.8
40.793171,-73.975136,3550,1,3550,355
40.826786,-73.952019,2700,2,1350,135
40.719254,-73.984741,4295,2,2148,214.8
40.775684,-73.961349,15000,2,7500,750
40.775684,-73.961349,8995,2,4498,449.8
40.734425,-73.998398,2100,1,2100,210
40.808647,-73.937431,3400,2,1700,170
40.815834,-73.960022,1995,1,1995,199.5
40.763096,-73.993347,2264,1,2264,226.4
40.761822,-73.989754,2300,1,2300,230
40.761822,-73.989754,2175,1,2175,217.5
40.762123,-73.990318,3995,2,1998,199.8
40.793667,-73.973969,3450,1,3450,345
40.793667,-73.973969,2850,1,2850,285
40.710545,-74.009743,5250,1,5250,525
40.710545,-74.009743,5085,1,5085,508.5
40.710545,-74.009743,5375,1,5375,537.5
40.710545,-74.009743,7490,1,7490,749
40.710545,-74.009743,7500,1,7500,750
40.710545,-74.009743,8750,2,4375,437.5
40.74696,-73.984764,3150,1,3150,315
40.774258,-73.964661,7970,1,7970,797
40.738548,-73.985069,3500,1,3500,350
40.721218,-73.992874,5380,1,5380,538
40.721218,-73.992874,6270,2,3135,313.5
40.721218,-73.992874,4100,2,2050,205
40.72139,-73.994347,2400,1,2400,240
40.799831,-73.959648,3800,3,1267,126.7
40.799831,-73.959648,5200,5,1040,104
40.740944,-73.991127,9896,2,4948,494.8
40.786449,-73.969681,2495,1,2495,249.5
40.707302,-74.0177,3500,1,3500,350
40.707302,-74.0177,3850,1,3850,385
40.812523,-73.957207,3500,2,1750,175
40.722275,-74.010208,20000,3,6667,666.7
40.707123,-74.016678,23999,5,4800,480
40.706326,-74.007805,5595,1,5595,559.5
40.706326,-74.007805,5695,1,5695,569.5
40.706326,-74.007805,7395,2,3698,369.8
40.706326,-74.007805,5275,1,5275,527.5
40.706326,-74.007805,4125,1,4125,412.5
40.706326,-74.007805,4000,1,4000,400
40.706326,-74.007805,6895,2,3448,344.8
40.706326,-74.007805,4695,1,4695,469.5
40.706326,-74.007805,5395,1,5395,539.5
40.706326,-74.007805,7400,2,3700,370
40.706326,-74.007805,7500,2,3750,375
40.706326,-74.007805,7700,2,3850,385
40.706326,-74.007805,7550,2,3775,377.5
40.706326,-74.007805,5200,1,5200,520
40.706326,-74.007805,11495,2,5748,574.8
40.706326,-74.007805,5495,1,5495,549.5
40.706326,-74.007805,3795,1,3795,379.5
40.706326,-74.007805,5125,1,5125,512.5
40.706326,-74.007805,5155,1,5155,515.5
40.850651,-73.939766,1595,1,1595,159.5
40.756371,-73.982193,24000,4,6000,600
40.756371,-73.982193,4900,1,4900,490
40.756371,-73.982193,25000,5,5000,500
40.786858,-73.971535,3900,2,1950,195
40.846165,-73.938721,3200,3,1067,106.7
40.848206,-73.938194,4995,5,999,99.9
40.849457,-73.936989,3822,3,1274,127.4
40.849457,-73.936989,3095,3,1032,103.2
40.857838,-73.932076,2400,1,2400,240
40.857868,-73.932487,1950,1,1950,195
40.857868,-73.932487,1800,1,1800,180
40.857868,-73.932487,1739,1,1739,173.9
40.849819,-73.93663,3025,3,1008,100.8
40.84951,-73.937309,2095,3,698,69.8
40.849545,-73.937492,2100,2,1050,105
40.762646,-73.98996,2334,1,2334,233.4
40.844566,-73.941574,1995,1,1995,199.5
40.844566,-73.941574,2125,2,1063,106.3
40.705578,-74.013741,5599,2,2800,280
40.705578,-74.013741,4291,1,4291,429.1
40.705578,-74.013741,5540,2,2770,277
40.705578,-74.013741,3625,1,3625,362.5
40.705578,-74.013741,3599,1,3599,359.9
40.705578,-74.013741,3616,1,3616,361.6
40.705578,-74.013741,3702,1,3702,370.2
40.705578,-74.013741,4659,1,4659,465.9
40.705578,-74.013741,5248,2,2624,262.4
40.705578,-74.013741,3536,1,3536,353.6
40.705578,-74.013741,4381,1,4381,438.1
40.705578,-74.013741,3555,1,3555,355.5
40.809509,-73.943077,2900,2,1450,145
40.776676,-73.978874,1875,1,1875,187.5
40.747681,-73.973976,2575,1,2575,257.5
40.856846,-73.933151,2450,2,1225,122.5
40.849693,-73.937653,3400,4,850,85
40.850014,-73.937538,2575,3,858,85.8
40.847942,-73.938751,3800,4,950,95
40.848282,-73.938614,2133,2,1067,106.7
40.726154,-73.989052,11995,4,2999,299.9
40.715591,-73.99839,2100,2,1050,105
40.717075,-73.993202,3700,1,3700,370
40.715954,-73.991669,4500,3,1500,150
40.868111,-73.925438,2300,2,1150,115
40.724335,-74.002792,3750,1,3750,375
40.800137,-73.96154,4170,3,1390,139
40.734562,-74.007217,12500,3,4167,416.7
40.850235,-73.936943,2700,3,900,90
40.850235,-73.936943,2250,2,1125,112.5
40.850235,-73.936943,1900,1,1900,190
40.850235,-73.936943,3300,4,825,82.5
40.762428,-73.974129,8750,2,4375,437.5
40.758018,-73.9813,2500,1,2500,250
40.792561,-73.96801,4416,1,4416,441.6
40.792561,-73.96801,3717,1,3717,371.7
40.792561,-73.96801,6609,2,3305,330.5
40.792561,-73.96801,4059,1,4059,405.9
40.792561,-73.96801,3488,1,3488,348.8
40.792561,-73.96801,6644,2,3322,332.2
40.792561,-73.96801,4370,1,4370,437
40.851772,-73.937218,2650,2,1325,132.5
40.825268,-73.944237,1800,1,1800,180
40.850403,-73.937637,1850,2,925,92.5
40.727161,-73.98671,2300,1,2300,230
40.717373,-74.005333,5400,1,5400,540
40.765186,-73.991684,4100,1,4100,410
40.765186,-73.991684,6500,4,1625,162.5
40.726589,-73.989532,7500,4,1875,187.5
40.796429,-73.946304,1836,1,1836,183.6
40.796429,-73.946304,1463,1,1463,146.3
40.861214,-73.92868,2150,2,1075,107.5
40.82954,-73.940971,3250,3,1083,108.3
40.863228,-73.926498,2400,3,800,80
40.863907,-73.927185,1695,1,1695,169.5
40.803188,-73.9478,2100,1,2100,210
40.773792,-73.989403,7100,3,2367,236.7
40.773792,-73.989403,4100,1,4100,410
40.705193,-74.007904,3175,1,3175,317.5
40.705193,-74.007904,3525,1,3525,352.5
40.705193,-74.007904,3700,1,3700,370
40.705193,-74.007904,3295,1,3295,329.5
40.793411,-73.967735,4377,1,4377,437.7
40.793411,-73.967735,4309,1,4309,430.9
40.793411,-73.967735,6398,2,3199,319.9
40.793411,-73.967735,4326,1,4326,432.6
40.793411,-73.967735,6270,2,3135,313.5
40.793411,-73.967735,4378,1,4378,437.8
40.793411,-73.967735,4246,1,4246,424.6
40.793411,-73.967735,4210,1,4210,421
40.722713,-73.977165,4625,2,2313,231.3
40.795609,-73.972542,12495,3,4165,416.5
40.795609,-73.972542,9395,3,3132,313.2
40.795609,-73.972542,5095,2,2548,254.8
40.722092,-73.977524,4500,2,2250,225
40.734631,-74.003624,2495,1,2495,249.5
40.717205,-73.993134,2700,1,2700,270
40.829391,-73.940613,2175,1,2175,217.5
40.786217,-73.971909,4000,1,4000,400
40.727318,-74.007301,11500,2,5750,575
40.727318,-74.007301,10500,2,5250,525
40.727318,-74.007301,14000,2,7000,700
40.725151,-73.988274,3839,1,3839,383.9
40.725151,-73.988274,3839,1,3839,383.9
40.725151,-73.988274,3839,1,3839,383.9
40.725151,-73.988274,3839,1,3839,383.9
40.707661,-74.013535,8900,2,4450,445
40.749962,-73.97892,5250,1,5250,525
40.871052,-73.916138,2650,2,1325,132.5
40.871052,-73.916138,3200,3,1067,106.7
40.714958,-74.007256,22500,3,7500,750
40.743576,-73.99192,6528,1,6528,652.8
40.743576,-73.99192,6041,1,6041,604.1
40.743576,-73.99192,5503,1,5503,550.3
40.743576,-73.99192,8414,2,4207,420.7
40.743576,-73.99192,6685,1,6685,668.5
40.743576,-73.99192,4586,1,4586,458.6
40.743576,-73.99192,5489,1,5489,548.9
40.743576,-73.99192,5253,1,5253,525.3
40.743576,-73.99192,6297,1,6297,629.7
40.826511,-73.942734,2400,2,1200,120
40.826511,-73.942734,1950,1,1950,195
40.793827,-73.966476,5389,1,5389,538.9
40.793827,-73.966476,3962,1,3962,396.2
40.74511,-73.991196,5553,1,5553,555.3
40.74511,-73.991196,5563,1,5563,556.3
40.74511,-73.991196,7167,2,3584,358.4
40.74511,-73.991196,6123,1,6123,612.3
40.74511,-73.991196,5683,1,5683,568.3
40.74511,-73.991196,6020,1,6020,602
40.74511,-73.991196,7062,2,3531,353.1
40.74511,-73.991196,6069,1,6069,606.9
40.74511,-73.991196,4068,1,4068,406.8
40.74511,-73.991196,6598,1,6598,659.8
40.74511,-73.991196,6333,1,6333,633.3
40.74511,-73.991196,6258,1,6258,625.8
40.74511,-73.991196,6443,1,6443,644.3
40.74511,-73.991196,4292,1,4292,429.2
40.74511,-73.991196,4686,1,4686,468.6
40.74511,-73.991196,5211,1,5211,521.1
40.74511,-73.991196,5082,1,5082,508.2
40.74511,-73.991196,4989,1,4989,498.9
40.74511,-73.991196,7603,2,3802,380.2
40.74511,-73.991196,4630,1,4630,463
40.74511,-73.991196,4901,1,4901,490.1
40.74511,-73.991196,4875,1,4875,487.5
40.74511,-73.991196,4886,1,4886,488.6
40.745186,-73.991364,7332,2,3666,366.6
40.745186,-73.991364,4989,1,4989,498.9
40.745186,-73.991364,4968,1,4968,496.8
40.745186,-73.991364,7336,2,3668,366.8
40.808659,-73.944145,2500,3,833,83.3
40.833893,-73.947792,3300,2,1650,165
40.794056,-73.967636,5250,2,2625,262.5
40.794056,-73.967636,3295,1,3295,329.5
40.765152,-73.988136,3750,2,1875,187.5
40.72464,-74.002937,4000,2,2000,200
40.794399,-73.966393,5575,2,2788,278.8
40.79541,-73.966743,3195,1,3195,319.5
40.79541,-73.966743,2995,1,2995,299.5
40.763912,-73.967255,2500,1,2500,250
40.794357,-73.965988,5525,1,5525,552.5
40.794357,-73.965988,5138,1,5138,513.8
40.728992,-74.003258,4400,1,4400,440
40.731998,-74.001923,2895,1,2895,289.5
40.709206,-74.009331,4400,2,2200,220
40.729076,-73.989471,3595,2,1798,179.8
40.71125,-74.005531,4929,1,4929,492.9
40.71125,-74.005531,4441,1,4441,444.1
40.71125,-74.005531,5826,1,5826,582.6
40.71125,-74.005531,3959,1,3959,395.9
40.71125,-74.005531,9824,2,4912,491.2
40.71125,-74.005531,4085,1,4085,408.5
40.71125,-74.005531,8813,2,4407,440.7
40.71125,-74.005531,4889,1,4889,488.9
40.71125,-74.005531,7845,1,7845,784.5
40.71125,-74.005531,6190,1,6190,619
40.71125,-74.005531,4878,1,4878,487.8
40.71125,-74.005531,6517,1,6517,651.7
40.71125,-74.005531,4940,1,4940,494
40.71125,-74.005531,5377,1,5377,537.7
40.71125,-74.005531,5512,1,5512,551.2
40.71125,-74.005531,9822,2,4911,491.1
40.71125,-74.005531,5637,1,5637,563.7
40.71125,-74.005531,5229,1,5229,522.9
40.730862,-73.976654,4538,1,4538,453.8
40.718639,-73.985199,7200,4,1800,180
40.768471,-73.983093,27500,3,9167,916.7
40.768471,-73.983093,21950,2,10975,1097.5
40.837811,-73.943565,1975,1,1975,197.5
40.717087,-74.005257,17500,2,8750,875
40.750206,-73.979652,3200,1,3200,320
40.775051,-73.989944,7200,2,3600,360
40.775051,-73.989944,6500,2,3250,325
40.775051,-73.989944,7250,2,3625,362.5
40.829727,-73.940376,1800,1,1800,180
40.829727,-73.940376,2272,2,1136,113.6
40.723423,-74.005966,7500,1,7500,750
40.765503,-73.971428,15900,2,7950,795
40.765503,-73.971428,16400,2,8200,820
40.745342,-73.990486,5066,1,5066,506.6
40.796097,-73.968513,5153,1,5153,515.3
40.796097,-73.968513,5176,1,5176,517.6
40.796097,-73.968513,4274,1,4274,427.4
40.796097,-73.968513,4752,1,4752,475.2
40.851112,-73.938538,2575,2,1288,128.8
40.850334,-73.939278,3200,3,1067,106.7
40.794994,-73.965637,5226,1,5226,522.6
40.794994,-73.965637,7803,2,3902,390.2
40.7644,-73.966911,9500,3,3167,316.7
40.797241,-73.971329,3000,1,3000,300
40.769039,-73.967255,4750,1,4750,475
40.769039,-73.967255,6350,2,3175,317.5
40.7178,-73.990509,3700,2,1850,185
40.720234,-73.989342,4195,2,2098,209.8
40.724686,-74.003532,5100,3,1700,170
40.724686,-74.003532,4500,2,2250,225
40.808796,-73.943893,2300,1,2300,230
40.827976,-73.942902,3400,3,1133,113.3
40.827976,-73.942902,3620,3,1207,120.7
40.797558,-73.971535,4800,2,2400,240
40.850391,-73.939865,2750,3,917,91.7
40.851196,-73.938835,2499,2,1250,125
40.766514,-73.970978,60000,3,20000,2000
40.835602,-73.945404,4175,5,835,83.5
40.835602,-73.945404,2665,3,888,88.8
40.835609,-73.946136,1750,1,1750,175
40.765961,-73.986748,2975,1,2975,297.5
40.849838,-73.940491,2295,2,1148,114.8
40.766026,-73.986694,3000,1,3000,300
40.718102,-73.991379,4300,3,1433,143.3
40.716232,-73.99147,2300,2,1150,115
40.76228,-73.985771,5380,1,5380,538
40.76228,-73.985771,5380,1,5380,538
40.746574,-73.990135,5300,3,1767,176.7
40.746574,-73.990135,4800,3,1600,160
40.836044,-73.945793,3800,3,1267,126.7
40.836044,-73.945793,3400,3,1133,113.3
40.847225,-73.937233,2500,3,833,83.3
40.847225,-73.937233,2250,2,1125,112.5
40.75259,-73.967552,12500,2,6250,625
40.718102,-73.984901,7000,4,1750,175
40.741795,-74.008469,3500,1,3500,350
40.741795,-74.008469,5000,1,5000,500
40.741795,-74.008469,5500,1,5500,550
40.772999,-73.945595,3950,1,3950,395
40.718594,-73.982582,2850,1,2850,285
40.718594,-73.982582,3300,2,1650,165
40.70586,-74.00444,6000,2,3000,300
40.763874,-73.98101,11500,4,2875,287.5
40.82935,-73.94239,3000,3,1000,100
40.850113,-73.940399,3600,3,1200,120
40.718464,-73.985107,4950,2,2475,247.5
40.718464,-73.985107,2850,1,2850,285
40.8381,-73.943474,3395,3,1132,113.2
40.851025,-73.940666,1700,1,1700,170
40.837196,-73.947273,5000,3,1667,166.7
40.822849,-73.950439,2495,2,1248,124.8
40.822849,-73.950439,1600,1,1600,160
40.865871,-73.923019,1995,2,998,99.8
40.85107,-73.941086,2600,2,1300,130
40.752838,-73.967018,2200,1,2200,220
40.70937,-74.006035,2900,1,2900,290
40.70779,-74.013885,4750,1,4750,475
40.717072,-74.004684,5000,1,5000,500
40.717072,-74.004684,9900,3,3300,330
40.717072,-74.004684,5650,1,5650,565
40.741791,-73.983513,12950,2,6475,647.5
40.809143,-73.955231,3400,1,3400,340
40.809143,-73.955231,3195,1,3195,319.5
40.766487,-73.96537,2700,1,2700,270
40.769451,-73.988541,3150,2,1575,157.5
40.837448,-73.946503,1950,1,1950,195
40.756054,-73.95388,3415,1,3415,341.5
40.756054,-73.95388,5352,2,2676,267.6
40.756054,-73.95388,2965,1,2965,296.5
40.756054,-73.95388,3871,1,3871,387.1
40.756054,-73.95388,7231,3,2410,241
40.756054,-73.95388,3209,1,3209,320.9
40.756054,-73.95388,4567,2,2284,228.4
40.756054,-73.95388,4573,2,2287,228.7
40.756054,-73.95388,3037,1,3037,303.7
40.756054,-73.95388,3671,1,3671,367.1
40.756054,-73.95388,7036,3,2345,234.5
40.756054,-73.95388,3738,1,3738,373.8
40.756054,-73.95388,5214,2,2607,260.7
40.756054,-73.95388,3180,1,3180,318
40.756054,-73.95388,3150,1,3150,315
40.756054,-73.95388,3466,1,3466,346.6
40.756054,-73.95388,4937,2,2469,246.9
40.797253,-73.950089,2500,2,1250,125
40.734192,-74.000275,7495,4,1874,187.4
40.801846,-73.944626,2400,1,2400,240
40.765984,-73.97068,19000,3,6333,633.3
40.866367,-73.927551,1726,1,1726,172.6
40.732201,-73.978401,4087,1,4087,408.7
40.796612,-73.962044,2516,1,2516,251.6
40.799191,-73.960068,3300,3,1100,110
40.747089,-73.986671,4695,1,4695,469.5
40.747089,-73.986671,4700,1,4700,470
40.863743,-73.928284,1900,1,1900,190
40.863743,-73.928284,1650,1,1650,165
40.851013,-73.939621,3895,3,1298,129.8
40.707996,-74.014664,3850,1,3850,385
40.707996,-74.014664,3250,1,3250,325
40.707996,-74.014664,5547,3,1849,184.9
40.707996,-74.014664,3700,1,3700,370
40.707996,-74.014664,3100,1,3100,310
40.707996,-74.014664,3700,1,3700,370
40.710377,-74.014534,3650,1,3650,365
40.776089,-73.960693,24500,3,8167,816.7
40.723232,-73.997124,12950,2,6475,647.5
40.803925,-73.947594,2000,1,2000,200
40.798347,-73.963737,3600,3,1200,120
40.838261,-73.94577,1900,1,1900,190
40.838261,-73.94577,2200,1,2200,220
40.838261,-73.94577,2300,1,2300,230
40.800583,-73.969093,5695,2,2848,284.8
40.8009,-73.969482,7500,2,3750,375
40.8009,-73.969482,6460,1,6460,646
40.8009,-73.969482,7730,2,3865,386.5
40.8009,-73.969482,4650,2,2325,232.5
40.809559,-73.955078,3800,1,3800,380
40.715721,-74.007767,7000,1,7000,700
40.838783,-73.945435,2299,1,2299,229.9
40.838783,-73.945435,2750,2,1375,137.5
40.838783,-73.945435,2100,1,2100,210
40.838783,-73.945435,3399,3,1133,113.3
40.838783,-73.945435,3499,3,1166,116.6
40.799084,-73.963333,2600,1,2600,260
40.799084,-73.963333,2195,1,2195,219.5
40.799084,-73.963333,1780,1,1780,178
40.765705,-73.984001,6750,4,1688,168.8
